work_id,doi,title,publication_year
W3060883918,https://doi.org/10.2166/wh.2020.013,Fate and seasonal change of <i>Escherichia coli</i> resistant to different antibiotic classes at each stage of conventional activated sludge process,2020
W2153093391,https://doi.org/10.2166/wh.2012.005,Holy springs and holy water: underestimated sources of illness?,2012
W2016228668,https://doi.org/10.2166/wh.2010.143,"Differences in water consumption choices in Canada: the role of socio-demographics, experiences, and perceptions of health risks",2010
W2130428695,https://doi.org/10.2166/wh.2005.047,"Comparison of disinfectants for biofilm, protozoa and Legionella control",2005
W2017839088,https://doi.org/10.2166/wh.2013.118,Safety of packaged water distribution limited by household recontamination in rural Cambodia,2013
W2106523416,https://doi.org/10.2166/wh.2006.0031,Application of microbial risk assessment on a residentially-operated Bio-toilet,2006
W4379511756,https://doi.org/10.2166/wh.2023.306,"Occurrence of bisphenol A, nonylphenol, octylphenol and heavy metals in groundwater from selected communities in Ibadan, Nigeria",2023
W2095050778,https://doi.org/10.2166/wh.2012.114,Sources of variation of Escherichia coli concentrations in bivalve molluscs,2012
W2092611170,https://doi.org/10.2166/wh.2007.042,The microbiological quality of seven large commercial private water supplies in the United Kingdom,2007
W2138194854,https://doi.org/10.2166/wh.2009.070,Transmission of Helicobacter pylori and the role of water and biofilms,2009
W2128728817,https://doi.org/10.2166/wh.2009.019,Plasmid-mediated multiple antibiotic resistance of Escherichia coli in crude and treated wastewater used in agriculture,2009
W1987220588,https://doi.org/10.2166/wh.2013.257,Effects of ultraviolet light disinfection on tetracycline-resistant bacteria in wastewater effluents,2013
W1964763751,https://doi.org/10.2166/wh.2014.178,Microbiological assessment of private groundwater-derived potable water supplies in the Mid-West Region of Ireland,2014
W1550127782,https://doi.org/10.2166/wh.2003.0018,Phenotypic library-based microbial source tracking methods: Efficacy in the California collaborative study,2003
W2102492156,https://doi.org/10.2166/wh.2012.016,Research considerations for more effective groundwater monitoring,2012
W3095805452,https://doi.org/10.2166/wh.2020.093,"Heavy metal assessment in drinking waters of Ecuador: Quito, Ibarra and Guayaquil",2020
W2092152135,https://doi.org/10.2166/wh.2014.079,A systematic review and meta-analysis of the effects of extreme weather events and other weather-related variables on Cryptosporidium and Giardia in fresh surface waters,2014
W2103663255,https://doi.org/10.2166/wh.2007.031,"Sunlight inactivation of Campylobacter jejuni and Salmonella enterica, compared with Escherichia coli, in seawater and river water",2007
W2027229393,https://doi.org/10.2166/wh.2008.045,The microbiological quality of potable water on board ships docking in the UK and the Channel Islands: an association of Port Health Authorities and Health Protection Agency Study,2008
W2125397661,https://doi.org/10.2166/wh.2009.170,Diversity and antifungal susceptibility of yeasts isolated by multiple-tube fermentation from three freshwater lakes in Brazil,2009
W2156658360,https://doi.org/10.2166/wh.2006.0013,Evaluating Cryptosporidium and Giardia concentrations in combined sewer overflow,2006
W2342852208,https://doi.org/10.2166/wh.2015.254,Global occurrence of Torque teno virus in water systems,2015
W2144727069,https://doi.org/10.2166/wh.2003.0010,Relationship between rainfall and beach bacterial concentrations on Santa Monica Bay beaches,2003
W2143993116,https://doi.org/10.2166/wh.2011.086,Characterization of microbial communities distributed in the groundwater pumped from deep tube wells in the Kathmandu Valley of Nepal,2011
W2800680526,https://doi.org/10.2166/wh.2018.042,Reservoirs of faecal indicator bacteria in well-head hand pumps in Bangladesh,2018
W2162233086,https://doi.org/10.2166/wh.2012.190,"Surveillance of human and swine adenovirus, human norovirus and swine circovirus in water samples in Santa Catarina, Brazil",2012
W2009315548,https://doi.org/10.2166/wh.2013.130,Resistance of Escherichia coli and Enterococcus spp. to selected antimicrobial agents present in municipal wastewater,2013
W4312217349,https://doi.org/10.2166/wh.2022.214,Toxic chromium in water and the effects on the human body: a systematic review,2022
W2166821258,https://doi.org/10.2166/wh.2010.061,Differential behaviour of Escherichia coli and Campylobacter spp. in a stream draining dairy pasture,2011
W2361776,https://doi.org/10.2166/wh.2010.127,Detection and subtype identification of Blastocystis isolates from wastewater samples in the Philippines,2010
W2211830324,https://doi.org/10.2166/wh.2015.291,"Sensitivity of antibiotic resistant and antibiotic susceptible Escherichia coli, Enterococcus and Staphylococcus strains against ozone",2015
W2090514101,https://doi.org/10.2166/wh.2013.179,Influence of wastewater disinfection on densities of culturable fecal indicator bacteria and genetic markers,2013
W579825595,https://doi.org/10.2166/wh.2014.001,Point-of-use chlorination of turbid water: results from a field study in Tanzania,2014
W4250130255,https://doi.org/10.2166/wh.2006.018b,Seasonal persistence and population characteristics of Escherichia coli and enterococci in deep backshore sand of two freshwater beaches,2006
W2231695147,https://doi.org/10.2166/wh.2014.297,Elevated levels of iron in groundwater in Prey Veng province in Cambodia: a possible factor contributing to high iron stores in women,2015
W2069586371,https://doi.org/10.2166/wh.2007.043,Estimation of endotoxin inhalation from shower and humidifier exposure reveals potential risk to human health,2007
W2736104855,https://doi.org/10.2166/wh.2017.257,Characterization of extended spectrum β-lactamase (ESBL)-producing Escherichia coli in Asi (Orontes) River in Turkey,2017
W50970989,https://doi.org/10.2166/wh.2006.0030,Rural communities' preferences for arsenic mitigation options in Bangladesh,2006
W4367310187,https://doi.org/10.2166/wh.2023.284,"Health risk assessment of the heavy metals at wastewater discharge points of textile industries in Tongi, Shitalakkhya, and Dhaleshwari, Bangladesh",2023
W2101542136,https://doi.org/10.2166/wh.2010.116,Sorbitol-fermenting Bifidobacteria are indicators of very recent human faecal pollution in streams and groundwater habitats in urban tropical lowlands,2010
W2270562848,https://doi.org/10.2166/wh.2015.071,Comparison of Colilert-18 with miniaturised most probable number method for monitoring of Escherichia coli in bathing water,2015
W1977445195,https://doi.org/10.2166/wh.2013.226,Short-term microbial release during rain events from on-site sewers and cattle in a surface water source,2013
W2969509328,https://doi.org/10.2166/wh.2019.111,Enteric viruses in municipal wastewater effluent before and after disinfection with chlorine and ultraviolet light,2019
W3114006380,https://doi.org/10.2166/wh.2020.216,The status of freshwater and reused treated wastewater for agricultural irrigation in the Occupied Palestinian Territories,2020
W2554284314,https://doi.org/10.2166/wh.2016.073,Radon-222 from different sources of water and the assessment of health hazard,2016
W2046628366,https://doi.org/10.2166/wh.2007.017,A study of the quality and hygienic conditions of spring water in Mongolia,2007
W2998017822,https://doi.org/10.2166/wh.2019.100,Occurrence of endocrine-disrupting chemicals (EDCs) in river water and sediment of the Mahakam River,2019
W3096413030,https://doi.org/10.2166/wh.2020.121,"Groundwater quality and non-carcinogenic health risk assessment of nitrate in the semi-arid region of Punjab, India",2020
W2142891792,https://doi.org/10.2166/wh.2006.050,Field scale quantification of microbial transport from bovine faeces under simulated rainfall events,2006
W1963912818,https://doi.org/10.2166/wh.2007.133,Assessment of source water pathogen contamination,2007
W3083895654,https://doi.org/10.2166/wh.2020.065,"Extended-spectrum beta-lactamase (ESBL)-positive Escherichia coli presence in urban aquatic environments in Kanpur, India",2020
W2042114968,https://doi.org/10.2166/wh.2011.134,Microbial safety of air-dried and rewetted biosolids,2011
W2330590061,https://doi.org/10.2166/wh.2014.145,"Water used to moisten vegetables is a source of Escherichia coli and protozoan parasite contamination at markets in Hanoi, Vietnam",2014
W4415516597,https://doi.org/10.2166/wh.2025.053,"The linkages between water supply, sanitation and hygiene and small-scale irrigation: insights from rural Ethiopia",2025
W2141381372,https://doi.org/10.2166/wh.2006.020,"Observational epidemiologic studies of endemic waterborne risks: cohort, case-control, time-series, and ecologic studies",2006
W2748143065,https://doi.org/10.2166/wh.2017.281,Genetic diversity of Escherichia coli isolates from surface water and groundwater in a rural environment,2017
W2150114552,https://doi.org/10.2166/wh.2005.0005,Ferrates (iron(VI) and iron(V)): Environmentally friendly oxidants and disinfectants,2005
W3199978650,https://doi.org/10.2166/wh.2021.068,Systematic review of the relative concentrations of noroviruses and fecal indicator bacteria in wastewater: considerations for use in quantitative microbial risk assessment,2021
W2033128240,https://doi.org/10.2166/wh.2009.105,Population dynamics and genetic variability of Escherichia coli in a mixed land-use watershed,2009
W1977343354,https://doi.org/10.2166/wh.2008.021,Identification of the sources of Escherichia coli in a watershed using carbon-utilization patterns and composite data sets,2008
W2599919248,https://doi.org/10.2166/wh.2017.159,Microbiological quality of ice and ice machines used in food establishments,2017
W2305045106,https://doi.org/10.2166/wh.2015.110,Impact of providing in-home water service on the rates of infectious diseases: results from four communities in Western Alaska,2015
W1988942693,https://doi.org/10.2166/wh.2014.027,Chlorine inactivation of hepatitis E virus and human adenovirus 2 in water,2014
W4240373142,https://doi.org/10.2166/wh.2009.232,Comparison of the presence and partitioning behavior of indicator organisms and Salmonella spp. in an urban watershed,2009
W3049744431,https://doi.org/10.2166/wh.2020.271,Molecular detection of opportunistic pathogens and insights into microbial diversity in private well water and premise plumbing,2020
W1980661865,https://doi.org/10.2166/wh.2010.044,Inactivation of human adenovirus by sequential disinfection with an alternative UV technology and free chlorine,2011
W2027040289,https://doi.org/10.2166/wh.2014.148,Efficacy of arsenic filtration by Kanchan Arsenic Filter in Nepal,2014
W2139364880,https://doi.org/10.2166/wh.2006.516,Watershed issues associated with Clostridium botulinum: A literature review,2006
W4414472361,https://doi.org/10.2166/wh.2025.051,"Linking access to private drinking water system treatment, demographics, and water quality in southwest Virginia",2025
W4281724660,https://doi.org/10.2166/wh.2022.011,Inactivation of <i>Escherichia coli</i> by atmospheric pressure plasma jet in water,2022
W4409039447,https://doi.org/10.2166/wh.2025.343,"Lead-contaminated groundwater exposes residents to health risks in Makululu, Zambia",2025
W3191988550,https://doi.org/10.2166/wh.2021.052,Performance evaluation of ceramic pot filters combined with adsorption processes for the removal of heavy metals and phenolic compounds,2021
W2808230092,https://doi.org/10.2166/wh.2018.049,Investigation of estrogen activity in the raw and treated waters of riverbank infiltration using a yeast estrogen screen and chemical analysis,2018
W1976793908,https://doi.org/10.2166/wh.2010.049,The impact of climate variability and change on cryptosporidiosis and giardiasis rates in New Zealand,2010
W2039847814,https://doi.org/10.2166/wh.2009.059,Of taps and toilets: quasi-experimental protocol for evaluating community-demand-driven projects,2009
W2915959809,https://doi.org/10.2166/wh.2019.303,Molecular detection of human adenovirus in urban wastewater in Egypt and among children suffering from acute gastroenteritis,2019
W2039099127,https://doi.org/10.2166/wh.2012.123,"Assessment of burden of virus agents in an urban sewage treatment plant in Rio de Janeiro, Brazil",2012
W2130066212,https://doi.org/10.2166/wh.2009.076,"The occurrence and sources of Campylobacter spp., Salmonellaenterica and Escherichia coli O157:H7 in the Salmon River, British Columbia, Canada",2009
W2945122255,https://doi.org/10.2166/wh.2019.272,Understanding lead in water and avoidance strategies: a United States perspective for informed decision-making,2019
W2330808828,https://doi.org/10.2166/wh.2005.0018,Better intervention strategies are needed to reduce the risk of waterborne outbreaks,2005
W3113740394,https://doi.org/10.2166/wh.2020.168,SARS-CoV-2 sewage surveillance in low-income countries: potential and challenges,2020
W2077996407,https://doi.org/10.2166/wh.2008.118,"Quantification of the health risk associated with wastewater reuse in Accra, Ghana: a contribution toward local guidelines",2008
W2904753653,https://doi.org/10.2166/wh.2018.323,"Weather, environmental conditions, and waterborne Giardia and Cryptosporidium in Iqaluit, Nunavut",2018
W2560837169,https://doi.org/10.2166/wh.2016.119,"Identification of the faecal indicator Escherichia coli in wastewater through the β-D-glucuronidase activity: comparison between two enumeration methods, membrane filtration with TBX agar, and Colilert®-18",2016
W2151615776,https://doi.org/10.2166/wh.2011.049,Total and infectious Cryptosporidium oocyst and total Giardia cyst concentrations from distinct agricultural and urban contamination sources in Eastern Canada,2011
W2998112274,https://doi.org/10.2166/wh.2019.195,"High quantities of multidrug-resistant Escherichia coli are present in the Machángara urban river in Quito, Ecuador",2019
W3045410847,https://doi.org/10.2166/wh.2020.185,Inorganic contaminants in Canadian First Nation community water systems,2020
W1993367557,https://doi.org/10.2166/wh.2008.059,Problems of treatment process selection for relief agency water supplies in an emergency,2008
W4401912858,https://doi.org/10.2166/wh.2024.307,Differences and variations of drinking water quality between the northern and southern regions of a tropical island and the indicators influenced by meteorological factors,2024
W2765172372,https://doi.org/10.2166/wh.2017.066,"Viruses in the environment – presence and diversity of bacteriophage and enteric virus populations in the Umhlangane River, Durban, South Africa",2017
W106217622,https://doi.org/10.2166/wh.2006.0033,The case for the rope-pump in Africa: A comparative performance analysis,2006
W3139338870,https://doi.org/10.2166/wh.2021.144,"Risk analysis for groundwater intake in an old mining shaft with increased chloride content, Upper Silesia, Southern Poland",2021
W2775573720,https://doi.org/10.2166/wh.2017.011,"Distribution of human fecal marker GB-124 bacteriophages in urban sewage and reclaimed water of São Paulo city, Brazil",2017
W3094545095,https://doi.org/10.2166/wh.2020.034,Antimicrobial resistance screening and profiles: a glimpse from the South African perspective,2020
W4231631748,https://doi.org/10.2166/wh.2006.016b,Watershed issues associated with Clostridium botulinum: A literature review,2006
W1604577072,https://doi.org/10.2166/wh.2006.012,Determination of protection zones for Dutch groundwater wells against virus contamination - uncertainty and sensitivity analysis,2006
W2010340815,https://doi.org/10.2166/wh.2009.107,Bactericidal activity of Ag nanoparticle-impregnated fibreglass for water disinfection,2009
W2894614853,https://doi.org/10.2166/wh.2018.067,An exploration of disinfection by-products formation and governing factors in chlorinated swimming pool water,2018
W4313320311,https://doi.org/10.2166/wh.2022.249,Sources and microbiological quality of domestic water in three rural communities in the southern Caribbean,2022
W2065097303,https://doi.org/10.2166/wh.2007.041,Irrigated urban vegetable production in Ghana: microbiological contamination in farms and markets and associated consumer risk groups,2007
W3173087737,https://doi.org/10.2166/wh.2021.085,"Lentic and effluent water of Delhi-NCR: a reservoir of multidrug-resistant bacteria harbouring <i>bla</i>CTX-M, <i>bla</i>TEM and <i>bla</i>SHV type ESBL genes",2021
W2040627804,https://doi.org/10.2166/wh.2009.012,"One year monitoring of norovirus in a sewage treatment plant in Rio de Janeiro, Brazil",2009
W4382632116,https://doi.org/10.2166/wh.2023.267,"Determinants of tap water mistrust among Phoenix, Arizona Latinx adults",2023
W2171150268,https://doi.org/10.2166/wh.2006.0017,Escherichia coli control in a surface flow treatment wetland,2006
W4256270469,https://doi.org/10.2166/wh.2007.006b,Hepatitis A virus in surface water in South Africa: what are the risks?,2007
W2735709771,https://doi.org/10.2166/wh.2017.321,"Determinants of the use of alternatives to arsenic-contaminated shallow groundwater: an exploratory study in rural West Bengal, India",2017
W4413862538,https://doi.org/10.2166/wh.2025.098,"Environmental faecal contamination and associated health risks along multiple exposure pathways in Yatta Sub-County, Machakos County, Kenya",2025
W3029621525,https://doi.org/10.2166/wh.2020.045,Quantifying public health risks from exposure to waterborne pathogens during river bathing as a basis for reduction of disease burden,2020
W2140906579,https://doi.org/10.2166/wh.2012.020,A risk assessment of Pseudomonas aeruginosa in swimming pools: a review,2012
W2185503386,https://doi.org/10.2166/wh.2003.0011,Indigenous bacterial spores as indicators of Cryptosporidium inactivation using chlorine dioxide,2003
W1973505641,https://doi.org/10.2166/wh.2010.121,Water and hygiene interventions to reduce diarrhoea in rural Afghanistan: a randomized controlled study,2010
W2467293155,https://doi.org/10.2166/wh.2016.000,"Erratum: Journal of Water and Health 14 (3), 549–558: Results of heavy metals and other water quality levels in tap water from Çan sourced from Ağı Dağı (Mt. Ağı) (Çanakkale, Turkey), Gamze Kilinc, Selehattin Yilmaz, Muhammet Turkoglu and Huseyin Erdugan, doi: 10.2166/wh.2016.245",2016
W2132945521,https://doi.org/10.2166/wh.2008.058,Microbiological evaluation of fecal bacterial composition from surface water through aquifer sand material,2008
W2006639262,https://doi.org/10.2166/wh.2014.228,Characterization of bacterial pathogens in rural and urban irrigation water,2014
W2264796010,https://doi.org/10.2166/wh.2016.230,"Improved water and household water purification practices among orphans and vulnerable children in a multi-sectoral empowerment program in Eastern province, Kenya",2016
W4395048643,https://doi.org/10.2166/wh.2024.246,"Domestic access to water in a decentralized truck-to-cistern system: a case study in the Northern Village of Kangiqsualujjuaq, Nunavik (Canada)",2024
W2142614391,https://doi.org/10.2166/wh.2008.024,"The effect of wetland vegetation on the survival of Escherichia coli, Salmonella typhimurium, bacteriophage MS-2 and polio virus",2008
W1778123660,https://doi.org/10.2166/wh.2014.255,Assessment of source tracking methods for application in spring water,2014
W4389794580,https://doi.org/10.2166/wh.2023.116,Magnetic nanomaterials as an effective absorbent material for removal of fluoride concentration in water: a review,2023
W1970742950,https://doi.org/10.2166/wh.2009.060,Too much or too little? A review of the conundrum of selenium,2009
W2019932735,https://doi.org/10.2166/wh.2006.049,Microbial risk assessment of local handling and use of human faeces,2006
W2085441325,https://doi.org/10.2166/wh.2007.136,Fault tree analysis of the causes of waterborne outbreaks,2007
W4404147149,https://doi.org/10.2166/wh.2024.205,"A comprehensive study on bisphenol A and estrogenic activity in the Paraíba do Sul River, São Paulo, Brazil",2024
W576601842,https://doi.org/10.2166/wh.2014.115,Water-related factors and childhood diarrhoea in African informal settlements. A cross-sectional study in Ouagadougou (Burkina Faso),2014
W2082519763,https://doi.org/10.2166/wh.2013.162,Quantitative assessment of Naegleria fowleri and Escherichia coli concentrations within a Texas reservoir,2013
W2167131709,https://doi.org/10.2166/wh.2008.030,Long-term study of Cryptosporidium and Giardia occurrence and quantitative microbial risk assessment in surface waters of Arizona in the USA,2008
W3004622438,https://doi.org/10.2166/wh.2020.110,Preparation and characterization of PAN nanofibers containing boehmite nanoparticles for the removal of microbial contaminants and cadmium ions from water,2020
W2556899257,https://doi.org/10.2166/wh.2016.132,"Hydrochemical characteristics of natural water and selenium-rich water resources in the Northern Daba Mountains, China",2016
W2099922090,https://doi.org/10.2166/wh.2011.107,A performance assessment of arsenic-iron removal plants in the Manikganj District of Bangladesh,2011
W2037188812,https://doi.org/10.2166/wh.2012.207,Resistance patterns of Escherichia coli isolated from sewage sludge in comparison with those isolated from human patients in 2000 and 2009,2012
W2546639822,https://doi.org/10.2166/wh.2016.082,Ceramic pot filters lifetime study in coastal Guatemala,2016
W2110818553,https://doi.org/10.2166/wh.2010.068,Prevalence of virulence factors in Escherichia coli isolated from healthy animals and water sources in Brazil,2011
W2963687826,https://doi.org/10.2166/wh.2019.261,Evaluation of genotoxicity and hematological effects in common carp (Cyprinus carpio) induced by disinfection by-products,2019
W1239136067,https://doi.org/10.2166/wh.2014.199,Occurrence of bacteriophages infecting Bacteroides host strains (ARABA 84 and GB-124) in fecal samples of human and animal origin,2014
W3216224445,https://doi.org/10.2166/wh.2021.018,Evaluating the impact of free private well testing outreach on participants' private well stewardship in New Jersey,2021
W4414668835,https://doi.org/10.2166/wh.2025.096,QMRA for assessing treatment needs of surface water for drinking: trends and challenges in fecal pathogen quantification,2025
W2086513023,https://doi.org/10.2166/wh.2013.242,Detection of enteric viruses in Hungarian surface waters: first steps towards environmental surveillance,2013
W1989635204,https://doi.org/10.2166/wh.2012.208,Photoelectrocatalytic disinfection of water and wastewater: performance evaluation by qPCR and culture techniques,2012
W1965980100,https://doi.org/10.2166/wh.2014.108,"A probabilistic assessment of the contribution of wastewater-irrigated lettuce to Escherichia coli O157:H7 infection risk and disease burden in Kumasi, Ghana",2014
W4386485133,https://doi.org/10.2166/wh.2023.192,Field demonstration of UV-LED disinfection at small and decentralized water facilities,2023
W3038341145,https://doi.org/10.2166/wh.2020.223,Waterborne diarrhoeal infection risk from multiple water sources and the impact of an earthquake,2020
W2804900672,https://doi.org/10.2166/wh.2018.028,"Coagulant residues’ influence on virus enumeration as shown in a study on virus removal using aluminium, zirconium and chitosan",2018
W113832106,https://doi.org/10.2166/wh.2006.013,Low risk for helminth infection in wastewater-fed rice cultivation in Vietnam,2006
W4281763664,https://doi.org/10.2166/wh.2022.284,"Arsenic, iron, and manganese in groundwater and its associated human health risk assessment in the rural area of Jashore, Bangladesh",2022
W2028103015,https://doi.org/10.2166/wh.2010.075,Managing waste from confined animal feeding operations in the United States: the need for sanitary reform,2010
W2298218322,https://doi.org/10.2166/wh.2015.242,Synthesis of iron oxyhydroxide-coated rice straw (IOC-RS) and its application in arsenic(V) removal from water,2015
W2209384589,https://doi.org/10.2166/wh.2015.258,Impact of groundwater surface storage on chlorination and disinfection by-product formation,2015
W2338218004,https://doi.org/10.2166/wh.2015.165,Population-based study of intra-household gender differences in water insecurity: reliability and validity of a survey instrument for use in rural Uganda,2015
W2002747591,https://doi.org/10.2166/wh.2013.100,"Groundwater arsenic in Chimaltenango, Guatemala",2013
W2129775866,https://doi.org/10.2166/wh.2009.204,Photocatalytic inactivation of Cryptosporidium parvum on nanostructured titanium dioxide films,2009
W2775040696,https://doi.org/10.2166/wh.2017.157,Assessing the spatial pattern of iron in well water from a small central Florida community,2017
W4390266229,https://doi.org/10.2166/wh.2023.082,A comprehensive review of human health risks of arsenic and fluoride contamination of groundwater in the South Asia region,2023
W4407135902,https://doi.org/10.2166/wh.2025.380,Drinking private well water: Groundwater quality and management of wells in southern Alabama,2025
W2130824526,https://doi.org/10.2166/wh.2011.205,Comparison of indicator bacteria inactivation by the ultraviolet and the ultraviolet/hydrogen peroxide disinfection processes in humic waters,2011
W2044950419,https://doi.org/10.2166/wh.2013.027,Quality and disinfection trials of consumption water in storage reservoirs for rural area in the Marrakech region (Assif El Mal),2013
W3047369717,https://doi.org/10.2166/wh.2020.014,Prevalence of ESBL-producing <i>Escherichia coli</i> and carbapenem-resistant Enterobacteriaceae in treated wastewater: a comparison with nosocomial infection surveillance,2020
W4224222832,https://doi.org/10.2166/wh.2022.197,Genetic characterization and antimicrobial susceptibility of <i>Escherichia coli</i> isolated from household water sources in northern Ghana,2022
W2920850299,https://doi.org/10.2166/wh.2019.289,Toward a comprehensive explanatory model of reliance on alternatives to the tap: evidence from California's retail water stores,2019
W3172878806,https://doi.org/10.2166/wh.2021.027,"Trends of potential waterborne diseases at different health facilities in Bamboutos Division, West Region, Cameroon: a retrospective appraisal of routine data from 2013 to 2017",2021
W2216251838,https://doi.org/10.2166/wh.2015.031,Evaluating spatial-temporal variations and correlation between fecal indicator bacteria (FIB) in marine bathing beaches,2015
W2057486643,https://doi.org/10.2166/wh.2014.171,"Molecular detection of Helicobacter pylori in a large Mediterranean river, by direct viable count fluorescent in situ hybridization (DVC-FISH)",2014
W4319960090,https://doi.org/10.2166/wh.2023.210,"Community awareness of dental fluorosis as a health risk associated with fluoride in improved groundwater sources in Mangochi District, Malawi",2023
W2126748298,https://doi.org/10.2166/wh.2004.0011,Phenotypic and genotypic identification of Aeromonas spp. isolated from a chlorinated intermittent water distribution system in Lebanon,2004
W2121898320,https://doi.org/10.2166/wh.2006.0020,Toxic cyanobacteria and their toxins in standing waters of Kenya: implications for water resource use,2006
W1984763490,https://doi.org/10.2166/wh.2009.084,An evaluation of methods for the isolation of Yersinia enterocolitica from surface waters in the Grand River watershed,2009
W1993946558,https://doi.org/10.2166/wh.2013.042,The challenge of global water access monitoring: evaluating straight-line distance versus self-reported travel time among rural households in Mozambique,2013
W1497748396,https://doi.org/10.2166/wh.2003.0012,The effect of container-biofilm on the microbiological quality of water used from plastic household containers,2003
W2139648643,https://doi.org/10.2166/wh.2009.061,Implementation of the WHO guidelines for the safe use of wastewater in Pakistan: balancing risks and benefits,2009
W4389885384,https://doi.org/10.2166/wh.2023.266,Impact of sample acidification and extract storage on hormone receptor-mediated and oxidative stress activities in wastewater,2023
W2584019545,https://doi.org/10.2166/wh.2017.174,"Comparison of MI, Chromocult® coliform, and Compass CC chromogenic culture-based methods to detect Escherichia coli and total coliforms in water using 16S rRNA sequencing for colony identification",2017
W2063106424,https://doi.org/10.2166/wh.2009.042,Analysis of the evolution in the circulation of HAV and HEV in Eastern Spain by testing urban sewage samples,2009
W2892020791,https://doi.org/10.2166/wh.2006.025,Workshop summary: estimating waterborne disease risks in the United States,2006
W7154078703,https://doi.org/10.2166/wh.2026.269,"Integrating QMRA, community perception and geospatial analysis to assess drinking water risks in rural communities of the Brazilian Federal District",2026
W2124183748,https://doi.org/10.2166/wh.2009.215,The detection of Yersinia enterocolitica in surface water by quantitative PCR amplification of the ail and yadA genes,2009
W2785446012,https://doi.org/10.2166/wh.2018.261,Drinking and recreational water exposures among Canadians: Foodbook Study 2014–2015,2018
W3174334970,https://doi.org/10.2166/wh.2021.239,Detection of potentially pathogenic <i>Arcobacter</i> spp. in Bangkok canals and the Chao Phraya River,2021
W2154999304,https://doi.org/10.2166/wh.2011.050,Electrochemical inactivation kinetics of boron-doped diamond electrode on waterborne pathogens,2011
W4383533860,https://doi.org/10.2166/wh.2023.004,A membrane filtration method for the enumeration of <i>Escherichia coli</i> in bathing water and other waters with high levels of background bacteria,2023
W1922713412,https://doi.org/10.2166/wh.2005.049,The adsorption of cyanobacterial hepatoxins as a function of soil properties,2005
W2079619278,https://doi.org/10.2166/wh.2014.006,Developmental effects and genotoxicity of 10 water disinfection by-products in zebrafish,2014
W2137354186,https://doi.org/10.2166/wh.2009.025,Identification of microbial faecal sources in the New River in the United States–Mexican border region,2009
W4400878899,https://doi.org/10.2166/wh.2024.106,"Review of the occurrence, treatment technologies, and detection methods for saxitoxins in freshwaters",2024
W3164302495,https://doi.org/10.2166/wh.2021.079,Groundwater as a potential cause of Chronic Kidney Disease of unknown etiology (CKDu) in Sri Lanka: a review,2021
W1513425423,https://doi.org/10.2166/wh.2003.0015,"Application and refinement of the WHO risk framework for recreational waters in Sydney, Australia",2003
W1562485582,https://doi.org/10.2166/wh.2005.050,Effect of disinfectants on microbial ecology in model distribution systems,2005
W1994629361,https://doi.org/10.2166/wh.2009.038,Water consumption habits of a south-western Ontario community,2009
W2127281281,https://doi.org/10.2166/wh.2011.184,Impact of cleaning regimes on dental water unit contamination,2011
W1999668909,https://doi.org/10.2166/wh.2013.102,The water environment as a source of potentially pathogenic mycobacteria,2013
W2331983920,https://doi.org/10.2166/wh.2014.075,Application of risk-based assessment and management to riverbank filtration sites in India,2014
W2418990955,https://doi.org/10.2166/wh.2016.059,Disinfection of Escherichia coli and Pseudomonas aeruginosa by copper in water,2016
W290306441,https://doi.org/10.2166/wh.2014.313,Factors affecting decay of Salmonella Birkenhead and coliphage MS2 during mesophilic anaerobic digestion and air drying of sewage sludge,2014
W2482334416,https://doi.org/10.2166/wh.2016.020,Seasonal influence of environmental variables and artificial aeration on Escherichia coli in small urban lakes,2016
W4402729715,https://doi.org/10.2166/wh.2024.081,Assessing the impact of <i>Escherichia coli</i> on recreational water safety using quantitative microbial risk assessment,2024
W2128124694,https://doi.org/10.2166/wh.2011.146,Daily measures of microbes and human health at a non-point source marine beach,2011
W2137678549,https://doi.org/10.2166/wh.2005.051,A review of technologies for rapid detection of bacteria in recreational waters,2005
W2071099569,https://doi.org/10.2166/wh.2009.020,Energy forest irrigated with wastewater: a comparative microbial risk assessment,2009
W2946607352,https://doi.org/10.2166/wh.2019.142,Molecular and phenotypic characterization of diarrheagenic Escherichia coli isolated from groundwater in rural areas in southern Brazil,2019
W4405421175,https://doi.org/10.2166/wh.2024.268,Wastewater microbiology: occurrence and prevalence of antibiotic-resistant extended-spectrum <i>β</i>-lactamase-producing Enterobacteriaceae in the district wastewater system,2024
W1999118390,https://doi.org/10.2166/wh.2014.047,High resolution modeling of agricultural nitrogen to identify private wells susceptible to nitrate contamination,2014
W3108601578,https://doi.org/10.2166/wh.2020.107,Potential health risk assessment related to arsenic pollution and hydrogeochemistry of groundwaters in Akşehir and surroundings (Konya/Turkey),2020
W2155178363,https://doi.org/10.2166/wh.2012.181,A post-implementation evaluation of ceramic water filters distributed to tsunami-affected communities in Sri Lanka,2012
W7162647129,https://doi.org/10.2166/wh.2026.236,Detection and removal methods of antibiotic-resistance genes in drinking water sources: a review,2026
W2551328975,https://doi.org/10.2166/wh.2016.285,Assessing the population dynamics of Escherichia coli in a metropolitan river after an extreme flood event,2016
W1966527943,https://doi.org/10.2166/wh.2010.132,Specificity of a defined substrate method used to monitor balneability of tropical coastal waters impacted by polluted stormwater,2010
W171004657,https://doi.org/10.2166/wh.2006.0001,Bushfires and tank rainwater quality: A cause for concern?,2006
