doi,journal,published_year,title,matched_in_title,matched_in_abstract,has_abstract,title_only_no_abstract,query_term,first_author_name,first_author_affiliation,data_repo_doi,abstract,include,reason
10.1038/s41597-021-01002-w,Scientific Data,2021,Inter-laboratory mass spectrometry dataset based on passive sampling of drinking water for non-target analysis,drinking water,drinking water,TRUE,FALSE,drinking water; water quality; water sanitation,Bastian Schulze,,,"<jats:title>Abstract</jats:title><jats:p>Non-target analysis (NTA) employing high-resolution mass spectrometry is a commonly applied approach for the detection of novel chemicals of emerging concern in complex environmental samples. NTA typically results in large and information-rich datasets that require computer aided (ideally automated) strategies for their processing and interpretation. Such strategies do however raise the challenge of reproducibility between and within different processing workflows. An effective strategy to mitigate such problems is the implementation of inter-laboratory studies (ILS) with the aim to evaluate different workflows and agree on harmonized/standardized quality control procedures. Here we present the data generated during such an ILS. This study was organized through the Norman Network and included 21 participants from 11 countries. A set of samples based on the passive sampling of drinking water pre and post treatment was shipped to all the participating laboratories for analysis, using one pre-defined method and one locally (i.e. in-house) developed method. The data generated represents a valuable resource (i.e. benchmark) for future developments of algorithms and workflows for NTA experiments.</jats:p>",,
10.1038/s41597-022-01358-7,Scientific Data,2022,Paired field and water measurements from drainage management practices in row-crop agriculture,,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,L. J. Abendroth,,,"<jats:title>Abstract</jats:title><jats:p>This paper describes a multi-site and multi-decadal dataset of artificially drained agricultural fields in seven Midwest states and North Carolina, USA. Thirty-nine research sites provided data on three conservation practices for cropland with subsurface tile drainage: saturated buffers, controlled drainage, and drainage water recycling. These practices utilize vegetation and/or infrastructure to minimize off-site nutrient losses and retain water in the landscape. A total of 219 variables are reported, including 90 field measurement variables and 129 management operations and metadata. Key measurements include subsurface drain flow (206 site-years), nitrate-N load (154 site-years) and other water quality metrics, as well as agronomic, soil, climate, farm management and metadata records. Data are published at the USDA National Agricultural Library Ag Data Commons repository and are also available through an interactive website at Iowa State University. These multi-disciplinary data have large reuse potential by the scientific community as well as for design of drainage systems and implementation in the US and globally.</jats:p>",,
10.1038/s41597-022-01439-7,Scientific Data,2022,Greenhouse gas emissions from municipal wastewater treatment facilities in China from 2006 to 2019,wastewater,wastewater,TRUE,FALSE,drinking water; wastewater; water quality; water sanitation,Dan Wang,,,"<jats:title>Abstract</jats:title><jats:p>Wastewater treatment plants (WWTPs) alleviate water pollution but also induce resource consumption and environmental impacts especially greenhouse gas (GHG) emissions. Mitigating GHG emissions of WWTPs can contribute to achieving carbon neutrality in China. But there is still a lack of a high-resolution and time-series GHG emission inventories of WWTPs in China. In this study, we construct a firm-level emission inventory of WWTPs for CH<jats:sub>4</jats:sub>, N<jats:sub>2</jats:sub>O and CO<jats:sub>2</jats:sub> emissions from different wastewater treatment processes, energy consumption and effluent discharge for the time-period from 2006 to 2019. We aim to develop a transparent, verifiable and comparable WWTP GHG emission inventory to support GHG mitigation of WWTPs in China.</jats:p>",,
10.1038/s41597-022-01686-8,Scientific Data,2022,Bacteria communities and water quality parameters in riverine water and sediments near wastewater discharges,wastewater; water quality,wastewater; water quality,TRUE,FALSE,drinking water; wastewater; water quality; water sanitation,Carolina Oliveira de Santana,,,"<jats:title>Abstract</jats:title><jats:p>Wastewater treatment plant (WWTP) discharges alter water quality and microbial communities by introducing human-associated bacteria in the environment and by altering microbial communities. To fully understand this impact, it is crucial to study whether WWTP discharges affect water and sediments microbial communities in comparable ways and whether such effects depend on specific environmental variables. Here, we present a dataset investigating the impact of a WWTP on water quality and bacterial communities by comparing samples collected directly from the WWTP outflow to surface waters and sediments at two sites above and two sites below it over a period of five months. When possible, we measured five physicochemical variables (e.g., temperature, turbidity, conductivity, dissolved oxygen, and salinity), four bioindicators (e.g., <jats:italic>Escherichia coli</jats:italic>, total coliforms, <jats:italic>Enterococcus</jats:italic> sp., and endotoxins), and two molecular indicators (e.g., <jats:italic>intI1</jats:italic>’s relative abundance, and <jats:italic>16S rRNA</jats:italic> gene profiling). Preliminary results suggest that bioindicators correlate with environmental variables and that bacterial communities present in the water tables, sediments, and treated water differ greatly in composition and structure.</jats:p>",,
10.1038/s41597-022-01749-w,Scientific Data,2022,"Freshwater microbial metagenomes sampled across different water body characteristics, space and time in Israel",,wastewater; water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Ashraf Al-Ashhab,,,"<jats:title>Abstract</jats:title><jats:p>Freshwater bodies are critical components of terrestrial ecosystems. The microbial communities of freshwater ecosystems are intimately linked water quality. These microbes interact with, utilize and recycle inorganic elements and organic matter. Here, we present three metagenomic sequence datasets (total of 182.9 Gbp) from different freshwater environments in Israel. The first dataset is from diverse freshwater bodies intended for different usages – a nature reserve, irrigation and aquaculture facilities, a tertiary wastewater treatment plant and a desert rainfall reservoir. The second represents a two-year time-series, collected during 2013–2014 at roughly monthly intervals, from a water reservoir connected to an aquaculture facility. The third is from several time-points during the winter and spring of 2015 in Lake Kinneret, including a bloom of the cyanobacterium Microcystis sp. These datasets are accompanied by physical, chemical, and biological measurements at each sampling point. We expect that these metagenomes will facilitate a wide range of comparative studies that seek to illuminate new aspects of freshwater microbial ecosystems and inform future water quality management approaches.</jats:p>",,
10.1038/s41597-022-01788-3,Scientific Data,2022,SARS-CoV-2 RNA levels in Scotland’s wastewater,wastewater,wastewater,TRUE,FALSE,wastewater,Livia C. T. Scorza,,,"<jats:title>Abstract</jats:title>
                  <jats:p>Nationwide, wastewater-based monitoring was newly established in Scotland to track the levels of SARS-CoV-2 viral RNA shed into the sewage network, during the COVID-19 pandemic. We present a curated, reference dataset produced by this national programme, from May 2020 to February 2022. Viral levels were analysed by RT-qPCR assays of the N1 gene, on RNA extracted from wastewater sampled at 162 locations. Locations were sampled up to four times per week, typically once or twice per week, and in response to local needs. We report sampling site locations with geographical coordinates, the total population in the catchment for each site, and the information necessary for data normalisation, such as the incoming wastewater flow values and ammonia concentration, when these were available. The methodology for viral quantification and data analysis is briefly described, with links to detailed protocols online. These wastewater data are contributing to estimates of disease prevalence and the viral reproduction number (R) in Scotland and in the UK.</jats:p>",,
10.1038/s41597-023-01973-y,Scientific Data,2023,GLORIA - A globally representative hyperspectral in situ dataset for optical sensing of water quality,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Moritz K. Lehmann,,,"<jats:title>Abstract</jats:title><jats:p>The development of algorithms for remote sensing of water quality (RSWQ) requires a large amount of <jats:italic>in situ</jats:italic> data to account for the bio-geo-optical diversity of inland and coastal waters. The GLObal Reflectance community dataset for Imaging and optical sensing of Aquatic environments (GLORIA) includes 7,572 curated hyperspectral remote sensing reflectance measurements at 1 nm intervals within the 350 to 900 nm wavelength range. In addition, at least one co-located water quality measurement of chlorophyll <jats:italic>a</jats:italic>, total suspended solids, absorption by dissolved substances, and Secchi depth, is provided. The data were contributed by researchers affiliated with 59 institutions worldwide and come from 450 different water bodies, making GLORIA the <jats:italic>de-facto</jats:italic> state of knowledge of <jats:italic>in situ</jats:italic> coastal and inland aquatic optical diversity. Each measurement is documented with comprehensive methodological details, allowing users to evaluate fitness-for-purpose, and providing a reference for practitioners planning similar measurements. We provide open and free access to this dataset with the goal of enabling scientific and technological advancement towards operational regional and global RSWQ monitoring.</jats:p>",,
10.1038/s41597-023-02277-x,Scientific Data,2023,Identifying and sharing per-and polyfluoroalkyl substances hot-spot areas and exposures in drinking water,drinking water,drinking water,TRUE,FALSE,drinking water; water quality; water sanitation,Sweta Ojha,,,"<jats:title>Abstract</jats:title>
                  <jats:p>Exposure to per- and polyfluoroalkyl substances (PFAS) in drinking water is widely recognized as a public health concern. Decision-makers who are responsible for managing PFAS drinking water risks lack the tools to acquire the information they need. In response to this need, we provide a detailed description of a Kentucky dataset that allows decision-makers to visualize potential hot-spot areas and evaluate drinking water systems that may be susceptible to PFAS contamination. The dataset includes information extracted from publicly available sources to create five different maps in ArcGIS Online and highlights potential sources of PFAS contamination in the environment in relation to drinking water systems. As datasets of PFAS drinking water sampling continue to grow as part of evolving regulatory requirements, we used this Kentucky dataset as an example to promote the reuse of this dataset and others like it. We incorporated the FAIR (Findable, Accessible, Interoperable, and Reusable) principles by creating a Figshare item that includes all data and associated metadata with these five ArcGIS maps.</jats:p>",,
10.1038/s41597-023-02297-7,Scientific Data,2023,Human viral nucleic acids concentrations in wastewater solids from Central and Coastal California USA,wastewater,wastewater,TRUE,FALSE,wastewater,Alexandria B. Boehm,,,"<jats:title>Abstract</jats:title><jats:p>We measured concentrations of SARS-CoV-2, influenza A and B virus, respiratory syncytial virus (RSV), mpox virus, human metapneumovirus, norovirus GII, and pepper mild mottle virus nucleic acids in wastewater solids at twelve wastewater treatment plants in Central California, USA. Measurements were made daily for up to two years, depending on the wastewater treatment plant. Measurements were made using digital droplet (reverse-transcription–) polymerase chain reaction (RT-PCR) following best practices for making environmental molecular biology measurements. These data can be used to better understand disease occurrence in communities contributing to the wastewater.</jats:p>",,
10.1038/s41597-023-02732-9,Scientific Data,2023,Canada Source Watershed Polygons (Can-SWaP): A dataset for the protection of Canada’s municipal water supply,,drinking water,TRUE,FALSE,drinking water; water quality; water sanitation,François-Nicolas Robinne,,,"<jats:title>Abstract</jats:title><jats:p>Over 80% of municipal (i.e., excluding industrial and agricultural) water use in Canada comes from streams, lakes, and reservoirs. These freshwater bodies and their catchments require adequate protection to secure drinking water supply for Canadians. Canada, like most countries, lacks a consolidated national dataset of municipal catchments, arguably due to gaps in data availability. Against this backdrop, we present the Canada Source Watershed Polygons dataset, or Can-SWaP. Can-SWaP was created using point locations of more than 3,300 municipal water licences defining rights to surface water withdrawal. Where possible, the resulting 1,574 catchments were assessed for accuracy in spatial coverage against provincial and local datasets. Each watershed in Can-SWaP has an estimated water volume used for municipal water purposes derived from licencing data, and several variables from RiverATLAS for investigating the integrity of surface drinking water sources in Canada. Furthermore, basing our method on the HydroSHEDS suite of global products offers a robust framework for the production of other national datasets following an established international standard.</jats:p>",,
10.1038/s41597-023-02886-6,Scientific Data,2024,Electricity and natural gas tariffs at United States wastewater treatment plants,wastewater,wastewater,TRUE,FALSE,wastewater,Fletcher T. Chapin,,,"<jats:title>Abstract</jats:title><jats:p>Wastewater treatment plants (WWTPs) are large electricity and natural gas consumers with untapped potential to recover carbon-neutral biogas and provide energy services for the grid. Techno-economic analysis of emerging energy recovery and management technologies is critical to understanding their commercial viability, but quantifying their energy cost savings potential is stymied by a lack of well curated, nationally representative electricity and natural gas tariff data. We present a dataset of electricity tariffs for the 100 largest WWTPs in the Clean Watershed Needs Survey (CWNS) and natural gas tariffs for the 54 of 100 WWTPs with on-site cogeneration. We manually collected tariffs from each utility’s website and implemented data checks to ensure their validity. The dataset includes facility metadata, electricity tariffs, and natural gas tariffs (where cogeneration is present). Tariffs are current as of November 2021. We provide code for technical validation along with a sample simulation.</jats:p>",,
10.1038/s41597-024-03298-w,Scientific Data,2024,"A point-of-use drinking water quality dataset from fieldwork in Detroit, Michigan",drinking water; water quality,drinking water; water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Alyssa Schubert,,,"<jats:title>Abstract</jats:title><jats:p>Drinking water quality sensor technology has rapidly advanced, facilitating the collection of rich datasets and real-time analytics. However, sensors have not yet been widely applied to monitor drinking water quality in premise plumbing. Richer quality of data in premise plumbing offers an improved understanding of the quality of drinking water present at the point-of-use. In this paper, online drinking water quality sensor nodes were temporarily installed in twenty-four homes in Detroit, Michigan. The water quality sensor nodes took measurements of five drinking water quality parameters every five minutes for four weeks. Additionally, free chlorine and lead were sampled periodically within each home. Together, these data make up a dataset that captures drinking water quality over time in a legacy city with an oversized drinking water system. This dataset offers more frequent measurements amongst more sample homes than are typically available in premise plumbing or at the tap. The data can be used to investigate temporal trends in drinking water quality, including diurnal patterns and anomaly detection. Additionally, this dataset could be utilized to evaluate water quality in comparison with other cities.</jats:p>",,
10.1038/s41597-024-03453-3,Scientific Data,2024,Chlorophyll a in lakes and streams of the United States (2005–2022),,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Sarah A. Spaulding,,,"<jats:title>Abstract</jats:title><jats:p>The concentration of chlorophyll <jats:italic>a</jats:italic> in phytoplankton and periphyton represents the amount of algal biomass. We compiled an 18-year record (2005–2022) of pigment data from water bodies across the United States (US) to support efforts to develop process-based, machine learning, and remote sensing models for prediction of harmful algal blooms (HABs). To our knowledge, this dataset of nearly 84,000 sites and over 1,374,000 pigment measurements is the largest compilation of harmonized discrete, laboratory-extracted chlorophyll data for the US. These data were compiled from the Water Quality Portal (WQP) and previously unpublished U.S. Geological Survey’s National Water Quality Laboratory (NWQL) data. Data were harmonized for reporting units, pigment type, duplicate values, collection depth, site name, negative values, and some extreme values. Across the country, data show great variation by state in sampling frequency, distribution, and methods. Uses for such data include the calibration of models, calibration of field sensors, examination of relationship to nutrients and other drivers, evaluation of temporal trends, and other applications addressing local to national scale concerns.</jats:p>",,
10.1038/s41597-024-03601-9,Scientific Data,2024,Non-redundant metagenome-assembled genomes of activated sludge reactors at different disturbances and scales,,wastewater,TRUE,FALSE,faecal sludge,Soheil A. Neshat,,,"<jats:title>Abstract</jats:title><jats:p>Metagenome-assembled genomes (MAGs) are microbial genomes reconstructed from metagenomic data and can be assigned to known taxa or lead to uncovering novel ones. MAGs can provide insights into how microbes interact with the environment. Here, we performed genome-resolved metagenomics on sequencing data from four studies using sequencing batch reactors at microcosm (~25 mL) and mesocosm (~4 L) scales inoculated with sludge from full-scale wastewater treatment plants. These studies investigated how microbial communities in such plants respond to two environmental disturbances: the presence of toxic 3-chloroaniline and changes in organic loading rate. We report 839 non-redundant MAGs with at least 50% completeness and 10% contamination (MIMAG medium-quality criteria). From these, 399 are of putative high-quality, while sixty-seven meet the MIMAG high-quality criteria. MAGs in this catalogue represent the microbial communities in sixty-eight laboratory-scale reactors used for the disturbance experiments, and in the full-scale wastewater treatment plant which provided the source sludge. This dataset can aid meta-studies aimed at understanding the responses of microbial communities to disturbances, particularly as ecosystems confront rapid environmental changes.</jats:p>",,
10.1038/s41597-025-04537-4,Scientific Data,2025,The Water Health Open Knowledge Graph,,water sanitation; sanitation,TRUE,FALSE,drinking water; water quality; water sanitation,Anna Sofia Lippolis,,,"<jats:title>Abstract</jats:title>
          <jats:p>Global sustainability challenges have recently led to an increasing interest in the management of water and health resources. Thus, the availability of effective, meaningful and open data is crucial to address those issues in the broader context of the Sustainable Development Goals of clean water and sanitation as targeted by the United Nations. In this paper, we present the Water Health Open Knowledge Graph (WHOW-KG) along with its design methodology and analysis on impact. Developed in the context of the EU-funded WHOW (Water Health Open Knowledge) project, the WHOW-KG is a semantic knowledge graph that models data on water consumption, pollution, extreme weather events, infectious disease rates and drug distribution. Indeed, it aims at supporting a wide range of applications: from knowledge discovery to decision-making, making it a valuable resource for researchers, policymakers, and practitioners in the water and health domains. The WHOW-KG consists of a network of five ontologies and related linked open data, modelled according to those ontologies. As a fully distributed system, it is sustainable over time, can handle large datasets, and allows data providers full control, establishing it as a vital European asset in the fields of water consumption and pollution.</jats:p>",,
10.1038/s41597-025-05100-x,Scientific Data,2025,"Wastewater dataset on the SARS-CoV-2 sublineages circulating in Central Arkansas, USA, post-COVID-19 pandemic",wastewater,wastewater,TRUE,FALSE,wastewater,Volodymyr P. Tryndyak,,,"<jats:title>Abstract</jats:title>
          <jats:p>The ability of coronaviruses to adapt to new hosts and cause widespread disease outbreaks poses a significant threat to global public health systems and economies. The severity of the COVID-19 pandemic has emphasized the importance of studying coronaviruses and monitoring them in communities. We investigated SARS-CoV-2 and its genomic changes in wastewater influent sampled from two metropolitan areas in Arkansas, USA, between April 2020 and March 2024. The data presented here are a follow up report to our previous publication on the findings from the period of April 2020 to January 2022 and show the SARS-CoV-2 variants circulating between February 2022 and March 2024. The levels of viral RNA were measured by reverse-transcription quantitative polymerase chain reaction and targeted three SARS-CoV-2 genes (encoding ORF1ab polyprotein, ORF1ab; surface glycoprotein, S-protein; and nucleocapsid phosphoprotein, N-protein). The identity and genetic diversity of the virus were investigated using amplicon-based RNA sequencing. These data provide important information on SARS-CoV-2 evolution and help to understand the occurrence of COVID-19 outbreaks in the community.</jats:p>",,
10.1038/s41597-025-05459-x,Scientific Data,2025,Dataset on wastewater quality monitoring with adsorption and reflectance spectrometry in the UV-vis range,wastewater,wastewater,TRUE,FALSE,wastewater; water quality,Pierre Lechevallier,,,"<jats:title>Abstract</jats:title>
          <jats:p>A major challenge in wastewater and sewer system monitoring is the development of advanced sensing technologies to improve standard pollutant measurement and allow real-time online detection of emerging contaminants. This study presents a dataset from a 25-week measurement campaign comparing a novel hyperspectral imaging system to state-of-the-art ultraviolet-visible (UV-vis) sensors. The dataset includes 5801 hyperspectral images of raw wastewater, measurements of temperature, ammonium, flow, turbidity, pH, and UV-vis absorbance spectra, as well as 533 grab samples analyzed for conventional pollutants. We also gathered 86 samples after four rain events and analyzed them for twenty organic chemicals, providing insights into the impact of wet weather on pollutant levels. The data collection and processing methodologies are detailed, along with visualizations and analysis. Despite difficulties in the maintenance of some sensors, in particular the ion-selective electrode for ammonium measurement, the dataset’s high temporal resolution, the time span of 25 weeks, and the extensive range of analyzed pollutants make it a valuable resource for advancing the field of urban water management.</jats:p>",,
10.1038/s41597-025-05600-w,Scientific Data,2025,LAGOS-US LANDSAT: Remotely sensed water quality estimates for U.S. lakes over 4 ha from 1984 to 2020,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Patrick J. Hanly,,,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    Broad-scale, long-term water quality (WQ) studies are critical for understanding increasing pressures on inland waters but remain rare due to cost. The LAGOS-US LANDSAT dataset provides 37-year remote sensing-derived WQ estimates for thousands of U.S. lakes ≥ 4 ha (1984–2020). WQ estimates use machine-learning models with Landsat imagery and ground-truthed Water Quality Portal data (LAGOS-US LIMNO). The dataset includes: (a) 45.9 million whole-lake water reflectance (six bands and 15 band ratios); (b) 740,627 matchups from 13,756 lakes with
                    <jats:italic>in situ</jats:italic>
                    data for six WQ variables: chlorophyll, Secchi depth, true color, dissolved organic carbon, total suspended solids, or turbidity; and (c) predictions for each WQ variable across lake-time combinations with quality imagery. Two random forest models were fit for each variable: Holdout-data (75/25 spatially representative train-test split) and Full-data (trained on all data). Variance explained for the Full-data predictions ranged from 20.7% for TSS to 63.7% for Secchi depth. Imagery underwent cloud and pixel quality control, and workflow components were validated guiding future research.
                  </jats:p>",,
10.1038/s41597-025-05625-1,Scientific Data,2025,"Swiss data quality: augmenting CAMELS-CH with isotopes, water quality, agricultural and atmospheric data",water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Thiago V. M. do Nascimento,,,"<jats:title>Abstract</jats:title>
          <jats:p>Despite the growth of large-sample hydrology (LSH) datasets, water quality data remain scarce. Here, we introduce CAMELS-CH-Chem, an extension of CAMELS-CH (Catchment Attributes and Meteorology for Large-sample Studies in Switzerland), incorporating up to 40 water quality parameters for 115 Swiss catchments from 1981 to 2020. The dataset includes hourly and daily time series of measurements of water temperature, dissolved oxygen, pH, and electrical conductivity; as well as (bi)monthly measurements of dissolved organic carbon (DOC), total organic carbon (TOC), alkalinity (<jats:inline-formula>
              <jats:alternatives>
                <jats:tex-math>$${{\bf{HCO}}}_{{\bf{4}}}^{{{-}}}$$</jats:tex-math>
                <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:msubsup>
                    <mml:mrow>
                      <mml:mi>HCO</mml:mi>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>4</mml:mn>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mi>−</mml:mi>
                    </mml:mrow>
                  </mml:msubsup>
                </mml:math>
              </jats:alternatives>
            </jats:inline-formula>), ammonium (<jats:inline-formula>
              <jats:alternatives>
                <jats:tex-math>$${{\bf{NH}}}_{{\bf{4}}}^{+}$$</jats:tex-math>
                <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:msubsup>
                    <mml:mrow>
                      <mml:mi>NH</mml:mi>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>4</mml:mn>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mo>+</mml:mo>
                    </mml:mrow>
                  </mml:msubsup>
                </mml:math>
              </jats:alternatives>
            </jats:inline-formula>), <jats:inline-formula>
              <jats:alternatives>
                <jats:tex-math>$${{\bf{NO}}}_{{\bf{3}}}^{{{-}}}$$</jats:tex-math>
                <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:msubsup>
                    <mml:mrow>
                      <mml:mi>NO</mml:mi>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>3</mml:mn>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mi>−</mml:mi>
                    </mml:mrow>
                  </mml:msubsup>
                </mml:math>
              </jats:alternatives>
            </jats:inline-formula>, <jats:inline-formula>
              <jats:alternatives>
                <jats:tex-math>$${{\bf{NO}}}_{{\bf{2}}}^{{{-}}}$$</jats:tex-math>
                <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:msubsup>
                    <mml:mrow>
                      <mml:mi>NO</mml:mi>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>2</mml:mn>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mi>−</mml:mi>
                    </mml:mrow>
                  </mml:msubsup>
                </mml:math>
              </jats:alternatives>
            </jats:inline-formula>, total nitrogen, dissolved reactive phosphorus, total filtered phosphorus, total phosphorus, Ca²⁺, Mg²⁺, Na⁺, K⁺, Cl⁻, <jats:inline-formula>
              <jats:alternatives>
                <jats:tex-math>$${{\bf{SO}}}_{{\bf{4}}}^{{\bf{2}}{{-}}}$$</jats:tex-math>
                <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:msubsup>
                    <mml:mrow>
                      <mml:mi>SO</mml:mi>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>4</mml:mn>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>2</mml:mn>
                      <mml:mi>−</mml:mi>
                    </mml:mrow>
                  </mml:msubsup>
                </mml:math>
              </jats:alternatives>
            </jats:inline-formula>, H<jats:sub>4</jats:sub>SiO<jats:sub>4</jats:sub>, <jats:inline-formula>
              <jats:alternatives>
                <jats:tex-math>$${{\bf{SO}}}_{{\bf{4}}}^{{\bf{2}}{{-}}}$$</jats:tex-math>
                <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:msubsup>
                    <mml:mrow>
                      <mml:mi>SO</mml:mi>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>4</mml:mn>
                    </mml:mrow>
                    <mml:mrow>
                      <mml:mn>2</mml:mn>
                      <mml:mi>−</mml:mi>
                    </mml:mrow>
                  </mml:msubsup>
                </mml:math>
              </jats:alternatives>
            </jats:inline-formula>, total hardness, and stream water isotopes. In addition, we provide catchment aggregated (bi)monthly time series of precipitation water isotopes, along with annual resolution data on land cover including specific agricultural information (crop types and livestock density), and atmospheric nitrogen deposition. This comprehensive dataset enables broader integration of water quality into LSH research and will support new insights specifically in the field of hydrological and biogeochemical modelling.</jats:p>",,
10.1038/s41597-025-06059-5,Scientific Data,2025,A three-decade lake dataset on the Mongolian plateau tracking water area and quality dynamics (1990–2020),,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Jinkai Guo,,,"<jats:title>Abstract</jats:title>
                  <jats:p>Lakes on the Mongolian Plateau (MP) are vital freshwater and ecological resources, yet comprehensive long-term records of their area and water quality dynamics have been lacking. To fill this gap, we developed the Mongolian Plateau Lake Dataset (MPLD)—the first open-access, spatially explicit dataset providing annual records (1990–2020) of lake extent and three water quality indicators (Secchi Disk Depth, Total Suspended Matter, and Forel–Ule Index) for 1,161 lakes ( &gt; 1 km², including artificial reservoirs). Built from over 56,000 Landsat scenes processed via Google Earth Engine, the dataset reveals a pattern of initial lake shrinkage followed by partial recovery, with total lake area reaching 19,592.78 km² by 2020. By that year, 71.83% of lakes were classified as eutrophic (FUI ≥ 10).The data show strong spatiotemporal heterogeneity: western and northern lakes expanded and cleared, while eastern and central Inner Mongolia saw contraction and water quality decline. The MPLD provides critical support for water resource management across the MP and serves as a valuable reference for global studies on climate change and dryland dynamics.</jats:p>",,
10.1038/s41597-025-06468-6,Scientific Data,2025,Puerto Rico Coral Reef Monitoring Program Water Quality Data from 2023–2025,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Travis A. Courtney,,,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    Coral reefs are declining due to a combination of global and local anthropogenic stressors. While water quality is an important driver of coral reef condition, the lack of systematic water quality monitoring efforts has prevented a more thorough analysis of the role of water quality parameters in modulating coral reef declines. Here we present 8,032 measurements representing seawater temperature, salinity, dissolved oxygen, pH
                    <jats:sub>NBS</jats:sub>
                    , Secchi depth, CO
                    <jats:sub>2</jats:sub>
                    chemistry (dissolved inorganic carbon and total alkalinity), biological oxygen demand (BOD), total suspended solids, settleable solids, turbidity, chlorophyll-a, ortho-phosphate, nitrite + nitrate (NOx), total Kjeldahl nitrogen (TKN), and
                    <jats:italic>Enterococcus</jats:italic>
                    spp. from 42 Puerto Rico coral reef sites from 2023 to 2025. These data provide a critical baseline for coral reef water quality that can be used to develop and assess water quality thresholds, explore spatiotemporal variability in seawater chemistry, ground truth remote sensing observations, and downscale earth system models to improve global monitoring efforts and projections for coral reefs under ongoing anthropogenic impacts.
                  </jats:p>",,
10.1038/s41597-026-06698-2,Scientific Data,2026,A Real-World Dataset for detecting Handwashing in daily Life using Wrist Motion Data from Wearables,handwashing,hygiene; wash; handwashing,TRUE,FALSE,handwashing,Robin Burchard,,,"<jats:title>Abstract</jats:title>
                  <jats:p>Handwashing detection is a relevant research topic with applications in healthcare and professional environments. While usually related to hygiene improvement, handwashing detection could also be used to support individuals with obsessive-compulsive disorder (OCD). For these individuals, compulsive, long, and frequent handwashing has a negative impact. An automated system could spot compulsive handwashing in real-time and augment the therapy process. No activity recognition datasets containing in-the-wild-recorded compulsive handwashing are available. With this work, we present the OCDetect Dataset, the first dataset with unscripted, compulsive handwashing. It contains recordings from inertial measurement units (IMUs) of 22 participants over 28 days, with 3000 recorded hand washes. For each hand wash, we supply its user-annotated kind (compulsive / routine). We provide an overview of related datasets and describe the recording, cleaning, labeling, and final features of our dataset. We reach a maximum F1 score of 0.77 (avg.: 0.33, chance level: 0.03) when spotting handwashing from all background activities on unseen participants. Our dataset and code for the reproduction of our results are publicly available.</jats:p>",,
10.1038/s41597-026-07352-7,Scientific Data,2026,Caravan-Qual: A global scale integration of stream water quality observations into a large-sample hydrology dataset,water quality,water quality,TRUE,FALSE,drinking water; water quality; water sanitation,Edward R. Jones,,,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    Protecting and improving surface water quality is contingent upon understanding the trends and spatial patterns in physical, biological, and chemical conditions and their underlying drivers. This requires observational data, spanning a diverse range of water quality constituents, coupled with contextual environmental data. Here we present the first global-scale integration of stream water quality into large-sample hydrology (named
                    <jats:italic>Caravan-Qual</jats:italic>
                    ), combining ~96 million observations of 100 constituents with streamflow measurements, meteorological forcing and catchment attributes covering the period 1980–2025. We envisage that the dataset can facilitate a diverse range of empirical analyses (e.g. spatio-temporal analysis across diverse regions, quantification of pollutant loadings and exports, concentration-discharge analysis), in addition to supporting development and evaluation of process-based and data-driven models for water quality prediction and management.
                  </jats:p>",,
